time,ch1,ch2,ch3
67500.0,-64.1234069805937,-64.92508096301054,-63.97485207584023
68000.0,-66.7396588275584,-67.7441935987195,-66.3324286905204
68500.0,-67.69102313554556,-68.44225958470459,-66.66069885205815
69000.0,-66.6801985583092,-66.88503546212249,-65.64604562548693
69500.0,-66.8288492314322,-65.89163386668218,-64.89997707653751
70000.0,-66.8288492314322,-65.73054171607025,-64.09422304367214
70500.0,-67.21534098155198,-66.88503546212249,-66.42195691639434
71000.0,-68.43427650116053,-69.59675333075684,-68.86906175694843
71500.0,-66.5315478851862,-66.40175901028667,-65.73557385136087
72000.0,-65.01531101933166,-63.34100814865979,-63.7659528821344
72500.0,-63.23150294185574,-60.2265599034956,-63.34815449472272
73000.0,-62.99366186485895,-60.97832327301799,-63.288469010806764
73500.0,-64.03421657671991,-65.54260087368965,-68.57063433736866
74000.0,-63.558534422726325,-62.91142908036128,-67.79472304646126
74500.0,-64.06394671134451,-63.904830675801584,-67.37692465904959
75000.0,-63.97475630747071,-64.60289666178666,-65.22824723807526
75500.0,-65.87748492344504,-65.1398704971598,-65.22824723807526
76000.0,-67.54237246242256,-66.56285116089862,-67.91409401429317
76500.0,-65.01531101933166,-65.16671918892845,-67.43661014296553
77000.0,-64.83693021158408,-64.17331759348815,-66.60101336814219
77500.0,-63.91529603822151,-66.21381816790607,-68.69000530520057
78000.0,-63.29096321110494,-66.88503546212249,-68.24236417583091
78500.0,-65.25315209632846,-68.92553603654041,-70.03292869330951
79000.0,-64.53962886533809,-67.1266736880404,-68.36173514366283
79500.0,-63.08285226873274,-65.78423909960756,-66.95912627163791
80000.0,-64.48016859608889,-66.21381816790607,-67.04865449751185
80500.0,-66.17478626969103,-67.58310144810757,-68.30204965974687
81000.0,-67.69102313554556,-68.92553603654041,-69.85387224156166
81500.0,-66.91803963530599,-68.1200752834807,-69.01827546673832
82000.0,-64.68827953846109,-66.02587732552547,-67.58582385275542
82500.0,-65.16396169245466,-66.05272601729413,-67.55598111079745
83000.0,-65.99640546194343,-66.9387328456598,-67.82456578841924
83500.0,-66.85857936605679,-68.36171350939861,-69.07796095065426
84000.0,-66.5315478851862,-66.99243022919713,-67.6156665947134
84500.0,-65.25315209632846,-65.64999564076427,-66.24290046464647
85000.0,-66.47208761593701,-65.16671918892845,-64.98950530241144
85500.0,-68.25589569341294,-68.46910827647325,-68.30204965974687
86000.0,-67.39372178929958,-67.66364752341354,-67.07849723946983
86500.0,-66.91803963530599,-66.88503546212249,-66.48164240031028
87000.0,-65.84775478882044,-65.30096264777174,-64.84029159262155
87500.0,-65.96667532731882,-65.64999564076427,-65.4371464317811
88000.0,-70.63430646338084,-69.99948370728669,-69.19733191848617
88500.0,-68.13697515491454,-67.47570668103295,-66.30258594856242
89000.0,-66.38289721206321,-66.07957470906278,-66.12352949681457
89500.0,-66.88830950068139,-66.40175901028667,-66.80991256184802
90000.0,-67.36399165467498,-67.26091714688368,-67.52613836883947
90500.0,-68.9991490590279,-67.09982499627175,-65.76541659331885
91000.0,-66.91803963530599,-64.28071236056277,-62.631928687731275
91500.0,-64.95585075008248,-61.434751033085156,-59.28954158843788
92000.0,-64.83693021158408,-64.03907413464486,-62.572243203815326
92500.0,-64.68827953846109,-63.87798198403293,-64.63139239891572
93000.0,-64.0936768459691,-61.568994491928436,-62.363344010109486
93500.0,-64.62881926921189,-63.824284600495616,-62.810985139479136
94000.0,-62.428789306991575,-62.50869870383143,-61.527747235286135
94500.0,-63.02339199948355,-61.515297108391124,-60.78167868633672
95000.0,-62.48824957624077,-61.193112807167246,-60.30419481500909
95500.0,-62.54770984548997,-61.64954056723441,-60.662307718504806
96000.0,-61.8341866144996,-60.95147458124933,-60.184823847177185
96500.0,-60.58552096026645,-61.2199614989359,-60.12513836326123
97000.0,-62.10175782612099,-61.46159972485381,-61.25916255766435
97500.0,-63.23150294185574,-63.31415945689113,-63.55705368842856
98000.0,-63.29096321110494,-63.87798198403293,-64.36280772129393
98500.0,-63.46934401885253,-64.60289666178666,-65.01934804436942
99000.0,-63.02339199948355,-63.93167936757024,-64.30312223737798
99500.0,-62.22067836461938,-63.421554223965764,-63.64658191430249
100000.0,-63.43961388422793,-64.89823227124188,-65.13871901220134
100500.0,-64.1828672498429,-67.15352237980906,-68.27220691778889
101000.0,-65.07477128858086,-68.03952920817474,-69.04811820869628
101500.0,-63.588264557350925,-66.05272601729413,-67.34708191709161
102000.0,-62.10175782612099,-62.66979085444337,-63.497368204512604
102500.0,-62.04229755687179,-63.824284600495616,-65.88478756115074
103000.0,-62.63690024936376,-64.68344273709263,-66.18321498073051
103500.0,-64.45043846146429,-66.1332720926001,-66.89944078772196
104000.0,-62.90447146098516,-64.20016628525681,-65.10887627024336
104500.0,-64.2125973844675,-65.24726526423443,-65.88478756115074
105000.0,-63.97475630747071,-64.73714012062995,-65.70573110940289
105500.0,-65.07477128858086,-66.48230508559264,-67.34708191709161
106000.0,-66.6504684236846,-67.79789098225683,-68.122993207999
106500.0,-64.53962886533809,-65.00562703831652,-65.01934804436942
107000.0,-64.2423275190921,-62.75033692974934,-62.48271497794139
107500.0,-62.69636051861296,-62.72348823798068,-62.87067062339509
108000.0,-63.08285226873274,-64.01222544287621,-64.18375126954606
108500.0,-66.50181775056161,-67.58310144810757,-67.01881175555387
109000.0,-65.84775478882044,-66.3212129349807,-65.46698917373908
109500.0,-64.2125973844675,-64.38810712763741,-63.945009333882254
110000.0,-64.42070832683969,-63.74373852518964,-63.19894078493284
110500.0,-64.71800967308567,-63.63634375811502,-62.87067062339509
111000.0,-65.93694519269422,-63.87798198403293,-62.33350126815151
111500.0,-67.21534098155198,-66.83133807858518,-66.06384401289861
112000.0,-63.85583576897231,-63.126218614510535,-63.34815449472272
112500.0,-63.35042348035414,-61.971724868458296,-63.07956981710093
113000.0,-62.51797971086537,-61.00517196478665,-62.33350126815151
113500.0,-61.566615402878206,-59.582191301047835,-60.09529562130325
114000.0,-63.617994691975525,-62.938277772129936,-62.96019884926902
114500.0,-64.0936768459691,-63.824284600495616,-64.95966256045347
115000.0,-64.92612061545788,-63.421554223965764,-65.01934804436942
115500.0,-62.93420159560975,-61.5958431836971,-63.467525462554626
116000.0,-64.03421657671991,-62.72348823798068,-64.54186417304179
116500.0,-65.49099317332525,-64.89823227124188,-66.75022707793208
117000.0,-65.46126303870065,-65.24726526423443,-67.73503756254532
117500.0,-64.68827953846109,-64.3344097441001,-67.58582385275542
118000.0,-62.60717011473917,-62.61609347090606,-66.24290046464647
118500.0,-63.94502617284611,-63.716889833420986,-67.1083399814278
119000.0,-65.58018357719905,-65.56944956545831,-67.94393675625115
119500.0,-66.7991190968076,-67.5025553728016,-69.70465853177177
120000.0,-66.88830950068139,-66.21381816790607,-67.7648803045033
120500.0,-65.16396169245466,-64.17331759348815,-65.52667465765502
121000.0,-65.37207263482685,-63.26046207335382,-63.885323849966305
121500.0,-67.30453138542578,-67.55625275633892,-68.74969078911653
122000.0,-65.43153290407605,-65.83793648314487,-67.1083399814278
122500.0,-64.56935899996269,-64.28071236056277,-65.37746094786515
123000.0,-63.32069334572954,-62.642942162674714,-64.09422304367214
123500.0,-62.87474132636056,-62.15966571083889,-63.945009333882254
124000.0,-64.56935899996269,-64.11962020995084,-65.79525933527682
124500.0,-66.8288492314322,-67.20721976334637,-68.74969078911653
125000.0,-69.71267229001828,-69.8652402484434,-70.80883998421692
125500.0,-67.60183273167176,-66.91188415389115,-67.85440853037721
126000.0,-66.94776976993059,-66.16012078436876,-67.34708191709161
126500.0,-68.40454636653593,-67.6904962151822,-68.6601625632426
127000.0,-68.55319703965893,-68.6838978106225,-70.03292869330951
127500.0,-68.61265730890813,-68.25431874232399,-69.70465853177177
128000.0,-66.32343694281401,-64.89823227124188,-66.45179965835231
128500.0,-65.84775478882044,-62.96512646389859,-63.467525462554626
129000.0,-67.27480125080118,-66.45545639382398,-68.24236417583091
129500.0,-67.69102313554556,-67.52940406457026,-69.25701740240213
130000.0,-67.69102313554556,-66.75079200327922,-67.73503756254532
130500.0,-66.50181775056161,-64.89823227124188,-65.52667465765502
131000.0,-66.38289721206321,-64.60289666178666,-65.0491907863274
131500.0,-67.36399165467498,-66.18696947613742,-65.97431578702468
132000.0,-66.6801985583092,-65.91848255845085,-65.67588836744491
132500.0,-66.47208761593701,-65.27411395600308,-64.6612351408737
133000.0,-65.40180276945145,-63.44840291573442,-62.781142397521165
133500.0,-64.92612061545788,-63.663192449883674,-63.019884333184976
134000.0,-66.05586573119263,-65.3278113395404,-64.1539085275881
134500.0,-67.33426152005038,-67.1266736880404,-65.61620288352896
135000.0,-66.62073828906,-65.94533125021951,-64.92981981849549
135500.0,-65.63964384644824,-65.22041657246577,-64.60154965695774
136000.0,-64.53962886533809,-64.57604797001801,-64.36280772129393
136500.0,-66.7991190968076,-66.72394331151055,-66.839755303806
137000.0,-67.48291219317336,-67.18037107157772,-68.0036222401671
137500.0,-65.63964384644824,-64.89823227124188,-66.45179965835231
138000.0,-64.62881926921189,-63.421554223965764,-64.98950530241144
138500.0,-62.399059172366975,-61.4079023413165,-63.437682720596655
139000.0,-63.43961388422793,-63.421554223965764,-65.79525933527682
139500.0,-64.98558088470708,-65.30096264777174,-67.34708191709161
140000.0,-63.82610563434772,-64.1464689017195,-65.79525933527682
140500.0,-64.2423275190921,-64.06592282641353,-64.6612351408737
141000.0,-64.39097819221509,-64.09277151818218,-64.27327949542
141500.0,-65.04504115395626,-65.24726526423443,-64.98950530241144
142000.0,-67.30453138542578,-67.63679883164488,-67.07849723946983
142500.0,-66.7991190968076,-66.58969985266727,-66.09368675485659
143000.0,-66.5612780198108,-65.27411395600308,-64.51202143108381
143500.0,-66.11532600044183,-64.54919927824935,-63.40783997863868
144000.0,-64.95585075008248,-63.663192449883674,-62.75129965556319
144500.0,-67.60183273167176,-66.50915377736129,-65.22824723807526
145000.0,-68.43427650116053,-67.6904962151822,-66.24290046464647
145500.0,-67.09642044305359,-66.07957470906278,-64.87013433457953
146000.0,-67.63156286629636,-66.02587732552547,-65.0491907863274
146500.0,-68.31535596266214,-67.09982499627175,-65.85494481919277
147000.0,-69.47483121302149,-67.85158836579414,-66.00415852898266
147500.0,-70.54511605950704,-69.83839155667475,-68.48110611149473
148000.0,-67.89913407791775,-66.96558153742846,-66.30258594856242
148500.0,-67.72075327017016,-66.07957470906278,-65.52667465765502
149000.0,-67.89913407791775,-66.07957470906278,-65.13871901220134
149500.0,-69.89105309776588,-68.84498996123445,-67.64550933667138
150000.0,-70.78295713650384,-68.97923342007773,-67.16802546534375
150500.0,-68.46400663578513,-66.16012078436876,-64.27327949542
151000.0,-68.25589569341294,-64.65659404532397,-62.33350126815151
151500.0,-68.88022852052951,-66.42860770205533,-64.39265046325191
152000.0,-69.0883394629017,-67.52940406457026,-65.49683191569704
152500.0,-69.2964504052739,-65.97217994198816,-62.810985139479136
153000.0,-67.75048340479475,-65.70369302430159,-64.18375126954606
153500.0,-65.72883425032204,-63.79743590872695,-63.52721094647058
154000.0,-66.769388962183,-64.68344273709263,-64.30312223737798
154500.0,-67.98832448179155,-66.61654854443593,-65.67588836744491
155000.0,-68.55319703965893,-67.82473967402548,-67.19786820730172
155500.0,-67.86940394329315,-66.18696947613742,-65.37746094786515
156000.0,-65.87748492344504,-63.7705872169583,-62.781142397521165
156500.0,-65.16396169245466,-63.475251607503075,-62.30365852619353
157000.0,-65.28288223095306,-63.74373852518964,-61.945545622697814
157500.0,-64.48016859608889,-64.06592282641353,-62.631928687731275
158000.0,-66.11532600044183,-66.16012078436876,-65.0491907863274
158500.0,-64.42070832683969,-64.20016628525681,-64.12406578563012
159000.0,-63.32069334572954,-63.52894899104039,-64.09422304367214
159500.0,-63.677454961224726,-63.74373852518964,-64.24343675346202
160000.0,-64.0936768459691,-64.41495581940606,-64.72092062478966
160500.0,-65.99640546194343,-66.85818677035384,-67.31723917513364
161000.0,-67.72075327017016,-68.4959569682419,-68.92874724086438
161500.0,-65.90721505806964,-66.07957470906278,-66.48164240031028
162000.0,-66.35316707743861,-65.35466003130905,-65.34761820590717
162500.0,-65.93694519269422,-66.40175901028667,-67.01881175555387
163000.0,-64.71800967308567,-65.75739040783891,-66.7203843359741
163500.0,-66.88830950068139,-67.87843705756279,-68.18267869191496
164000.0,-68.43427650116053,-70.08002978259266,-70.27167062897334
164500.0,-66.50181775056161,-67.98583182463743,-68.03346498212508
165000.0,-65.37207263482685,-66.67024592797324,-67.1083399814278
165500.0,-64.39097819221509,-65.70369302430159,-66.54132788422623
166000.0,-64.3017877883413,-64.89823227124188,-65.07903352828538
166500.0,-65.93694519269422,-67.55625275633892,-67.73503756254532
167000.0,-66.29370680818941,-68.38856220116728,-68.54079159541068
167500.0,-65.63964384644824,-67.52940406457026,-67.67535207862936
168000.0,-63.88556590359691,-65.08617311362248,-65.07903352828538
168500.0,-62.25040849924398,-64.03907413464486,-64.72092062478966
169000.0,-62.399059172366975,-63.5826463745777,-64.09422304367214
169500.0,-63.677454961224726,-64.57604797001801,-64.6612351408737
170000.0,-65.37207263482685,-66.83133807858518,-66.48164240031028
170500.0,-64.92612061545788,-65.38150872307772,-64.84029159262155
171000.0,-63.43961388422793,-63.26046207335382,-62.75129965556319
171500.0,-62.87474132636056,-62.96512646389859,-62.602085945773304
172000.0,-62.369329037742375,-62.48185001206277,-61.527747235286135
172500.0,-61.50715513362901,-61.89117879315232,-60.9308923961266
173000.0,-63.97475630747071,-65.00562703831652,-63.85548110800833
173500.0,-63.588264557350925,-63.958528059338896,-62.810985139479136
174000.0,-61.47742499900441,-62.15966571083889,-62.30365852619353
174500.0,-61.86391674912419,-62.07911963553292,-61.945545622697814
175000.0,-60.61525109489105,-60.87092850594336,-61.289005299622325
175500.0,-60.674711364140244,-61.4079023413165,-62.184287558361625
176000.0,-62.96393173023435,-64.5223505864807,-64.18375126954606
176500.0,-62.93420159560975,-64.92508096301054,-64.48217868912585
177000.0,-61.982837287622594,-63.74373852518964,-63.049727075142954
177500.0,-60.763901768014044,-61.24681019070456,-61.348690783538274
178000.0,-59.06928409441191,-59.045217465674696,-60.36388029892504
178500.0,-60.05037853702367,-59.716434759891115,-59.43875529822776
179000.0,-62.04229755687179,-62.61609347090606,-61.55758997724411
179500.0,-63.70718509584932,-65.67684433253294,-64.95966256045347
180000.0,-64.1828672498429,-66.18696947613742,-64.98950530241144
180500.0,-64.1234069805937,-65.00562703831652,-63.7659528821344
181000.0,-63.588264557350925,-64.5223505864807,-64.36280772129393
181500.0,-61.8341866144996,-62.48185001206277,-62.363344010109486
182000.0,-61.26931405663222,-61.4079023413165,-62.72145691360521
182500.0,-63.85583576897231,-64.36125843586875,-63.049727075142954
183000.0,-66.11532600044183,-68.41541089293594,-67.88425127233519
183500.0,-64.71800967308567,-66.48230508559264,-66.30258594856242
184000.0,-66.26397667356481,-67.04612761273444,-66.69054159401612
184500.0,-66.35316707743861,-66.9387328456598,-67.2277109492597
185000.0,-67.57210259704716,-68.92553603654041,-69.01827546673832
185500.0,-69.71267229001828,-71.34191829571952,-70.98789643596479
186000.0,-67.95859434716695,-69.35511510483892,-69.13764643457021
186500.0,-66.6801985583092,-67.47570668103295,-68.48110611149473
187000.0,-67.30453138542578,-67.47570668103295,-68.21252143387294
187500.0,-66.47208761593701,-67.04612761273444,-67.37692465904959
188000.0,-68.16670528953914,-68.84498996123445,-68.54079159541068
188500.0,-70.90187767500223,-71.9862868981673,-70.39104159680524
189000.0,-68.40454636653593,-69.43566118014489,-67.58582385275542
189500.0,-66.50181775056161,-66.37491031851802,-64.21359401150404
190000.0,-65.10450142320546,-64.68344273709263,-62.66177142968925
190500.0,-63.70718509584932,-63.93167936757024,-62.48271497794139
191000.0,-64.1234069805937,-64.38810712763741,-62.72145691360521
191500.0,-64.3612480575905,-64.9519296547792,-63.16909804297486
192000.0,-63.79637549972312,-64.20016628525681,-62.781142397521165
192500.0,-63.647724826600125,-63.233613381585165,-61.88586013878186
193000.0,-63.43961388422793,-62.61609347090606,-61.289005299622325
193500.0,-63.76664536509852,-63.52894899104039,-62.72145691360521
194000.0,-66.35316707743861,-65.67684433253294,-64.42249320520989
194500.0,-66.91803963530599,-66.24066685967473,-64.72092062478966
195000.0,-65.10450142320546,-64.30756105233144,-63.40783997863868
195500.0,-64.45043846146429,-63.04567253920457,-62.2141303003196
196000.0,-63.43961388422793,-61.89117879315232,-61.22931981570637
196500.0,-64.03421657671991,-62.07911963553292,-61.13979158983244
197000.0,-65.01531101933166,-65.22041657246577,-64.60154965695774
197500.0,-62.60717011473917,-63.44840291573442,-63.61673917234451
198000.0,-62.28013863386858,-62.91142908036128,-63.40783997863868
198500.0,-60.94228257576164,-61.434751033085156,-61.85601739682388
199000.0,-60.55579082564185,-60.844079814174705,-61.76648917094995
199500.0,-61.65580580675201,-62.29390916968217,-62.810985139479136
200000.0,-61.38823459513061,-62.535547395600084,-62.990041591227
200500.0,-60.05037853702367,-60.038619061115,-60.78167868633672
201000.0,-60.55579082564185,-60.76353373886873,-61.64711820311805
201500.0,-59.217934767534906,-59.87752691050306,-61.64711820311805
202000.0,-60.49633055639265,-60.44134943764485,-61.67696094507602
202500.0,-61.32877432588142,-61.30050757424187,-62.06491659052972
203000.0,-63.08285226873274,-63.50210029927173,-63.885323849966305
203500.0,-64.00448644209531,-64.03907413464486,-63.82563836605035
204000.0,-63.05312213410815,-62.777185621517994,-63.31831175276474
204500.0,-64.48016859608889,-64.3344097441001,-65.79525933527682
205000.0,-65.87748492344504,-66.85818677035384,-67.7648803045033
205500.0,-66.11532600044183,-67.36831191395832,-67.01881175555387
206000.0,-67.21534098155198,-66.29436424321204,-64.36280772129393
206500.0,-65.10450142320546,-63.958528059338896,-62.72145691360521
207000.0,-63.29096321110494,-62.66979085444337,-62.363344010109486
207500.0,-64.1828672498429,-63.69004114165233,-64.09422304367214
208000.0,-65.55045344257445,-64.62974535355532,-64.89997707653751
208500.0,-65.69910411569744,-65.40835741484636,-65.0491907863274
209000.0,-65.58018357719905,-65.27411395600308,-64.57170691499977
209500.0,-64.2125973844675,-63.958528059338896,-63.049727075142954
210000.0,-63.647724826600125,-64.09277151818218,-64.81044885066359
210500.0,-62.93420159560975,-63.31415945689113,-64.1539085275881
211000.0,-62.75582078786216,-63.09936992274188,-61.58743271920209
211500.0,-63.29096321110494,-59.045217465674696,-58.33457384578262
212000.0,-61.596345537502806,-57.64908549370454,-57.85708997445499
212500.0,-59.515236113780894,-56.52144043942096,-57.76756174858106
213000.0,-62.66663038398836,-58.803579239756786,-59.46859804018574
213500.0,-65.58018357719905,-64.20016628525681,-65.07903352828538
214000.0,-63.08285226873274,-61.5958431836971,-62.48271497794139
214500.0,-62.04229755687179,-59.823829526965746,-60.15498110521921
215000.0,-61.86391674912419,-59.63588868458515,-59.140327878647994
215500.0,-62.93420159560975,-60.253408595264254,-59.22985610452192
216000.0,-66.47208761593701,-63.31415945689113,-61.61727546116007
216500.0,-65.96667532731882,-62.96512646389859,-61.49790449332816
217000.0,-64.03421657671991,-61.085718040092615,-60.841364170252675
217500.0,-63.82610563434772,-61.13941542362993,-61.19947707374839
218000.0,-63.29096321110494,-60.736685047100075,-60.96073513808458
