time,ch1,ch2,ch3
28500.0,-59.05112883388594,-58.72600168619187,-60.454654078738365
29000.0,-60.160899545517985,-59.03137453665439,-60.97207901887717
29500.0,-60.41003174608844,-59.77784150445165,-60.77306942651609
30000.0,-61.13477996592978,-59.81177182116971,-61.728315469849264
30500.0,-63.286376243583746,-61.983312091125384,-62.922373024015734
31000.0,-64.9397081200968,-63.103012542821276,-63.87761906734891
31500.0,-64.6679275376563,-62.93336095923099,-63.718411393460045
32000.0,-63.150485952363496,-60.89754195614754,-60.8128713449883
32500.0,-63.01459566114325,-62.11903335799761,-62.524353839293575
33000.0,-61.7462862764209,-58.624210736037696,-59.021785013738594
33500.0,-62.62957316935253,-61.61007860722675,-61.250692448182676
34000.0,-61.70098951268082,-58.624210736037696,-57.42970827484997
34500.0,-62.35779258691203,-61.27077544004618,-60.41485216026615
35000.0,-62.01806685886141,-60.354656888658624,-59.7780214647107
35500.0,-61.950121713251285,-61.168984489892004,-61.131286692766025
36000.0,-62.810760224312865,-61.33863607348229,-60.97207901887717
36500.0,-61.51980245772049,-60.89754195614754,-63.041778779432384
37000.0,-60.09295439990786,-56.316949199209795,-57.07149100860003
37500.0,-60.20619630925807,-59.743911187733595,-61.17108861123825
38000.0,-60.09295439990786,-59.676050554297476,-61.250692448182676
38500.0,-59.73058028998719,-59.26888675368079,-61.330296285127105
39000.0,-60.02500925429773,-59.879632454605826,-61.80791930679369
39500.0,-58.235787086564436,-56.554461416236194,-57.23069868248889
40000.0,-59.549393235026855,-60.59216910568503,-61.529305877488184
40500.0,-59.52674485315681,-57.91167408495849,-57.469510193322186
41000.0,-61.15742834779982,-61.81366050753509,-62.245740409988066
41500.0,-59.707931908117146,-58.59028041931964,-59.021785013738594
42000.0,-62.04071524073145,-62.32261525830595,-64.03682674123777
42500.0,-60.02500925429773,-59.3367473871169,-60.17604064943285
43000.0,-61.044186438449614,-62.25475462486984,-63.041778779432384
43500.0,-60.591218801048775,-61.27077544004618,-61.92732506221034
44000.0,-59.707931908117146,-60.4564478388128,-61.529305877488184
44500.0,-60.63651556478886,-61.84759082425315,-63.041778779432384
45000.0,-61.474505693980404,-62.62798810876847,-62.60395767623801
45500.0,-61.11213158405974,-62.89943064251293,-64.03682674123777
46000.0,-62.516331260002325,-64.46022521154357,-65.19108237693203
46500.0,-61.70098951268082,-63.849479510618536,-64.07662865971
47000.0,-60.70446071039898,-63.54410666015602,-63.79801523040448
47500.0,-60.27414145486819,-60.727890372557255,-60.93227710040495
48000.0,-62.06336362260149,-63.44231571000185,-64.31544017054328
48500.0,-61.97277009512133,-62.49226684189624,-63.041778779432384
49000.0,-62.28984744130191,-64.05306141092689,-64.07662865971
49500.0,-61.67834113081078,-63.0012215926671,-61.88752314373813
50000.0,-61.51980245772049,-62.69584874220459,-61.648711632904835
50500.0,-60.930944529099406,-61.47435734035452,-61.21089052971046
51000.0,-61.70098951268082,-62.62798810876847,-62.12633465457142
51500.0,-62.108660386341576,-62.69584874220459,-62.48455192082136
52000.0,-60.47797689169857,-61.74579987409898,-61.5691077959604
52500.0,-58.68875472396527,-60.490378155530856,-59.340200361516324
53000.0,-59.43615132567665,-61.20291480661006,-61.648711632904835
53500.0,-57.64692915794335,-56.52053109951814,-56.59386798693344
54000.0,-57.80546783103364,-59.0992351700905,-59.81782338318291
54500.0,-58.55286443274502,-57.029485850289,-55.99683920985021
55000.0,-58.14519355908427,-59.16709580352662,-57.827727459572124
55500.0,-54.362913786787296,-53.87396639550967,-49.94694760207342
56000.0,-54.61204598735775,-56.079436982183395,-52.73308189512852
56500.0,-56.423916536961094,-57.131276800443175,-56.91228333471116
57000.0,-58.71140310583531,-60.117144671632225,-64.43484592595993
57500.0,-56.62775197379147,-58.82779263634605,-60.65366367109944
58000.0,-52.50574647344387,-54.38292114628052,-53.40971450915619
58500.0,-55.835058608340006,-58.1491863019849,-60.21584256790507
59000.0,-57.87341297664376,-59.302817070398845,-62.96217494248795
59500.0,-59.821173817467354,-63.103012542821276,-67.97721666998713
60000.0,-59.34555779819648,-62.25475462486984,-66.82296103429287
60500.0,-59.79852543559731,-61.74579987409898,-66.22593225720964
61000.0,-58.643457960225184,-60.28679625522251,-63.957222904293346
61500.0,-59.50409647128677,-60.89754195614754,-64.63385551832101
62000.0,-59.32290941632644,-60.08321435491417,-63.439797964154536
62500.0,-60.160899545517985,-58.89565326978216,-59.141190769155244
63000.0,-61.338615402760155,-61.84759082425315,-63.5990056380434
63500.0,-62.380440968782075,-63.103012542821276,-62.564155757765796
64000.0,-61.044186438449614,-63.27266412641156,-64.19603441512663
64500.0,-62.33514420504199,-64.25664331123522,-65.27068621387646
65000.0,-61.22537349340995,-63.64589761031019,-65.54929964318197
65500.0,-60.41003174608844,-61.61007860722675,-62.80296726859909
66000.0,-59.50409647128677,-61.101123856455885,-59.857625301655126
66500.0,-56.94482931997206,-58.183116618702954,-54.364960552489364
67000.0,-58.235787086564436,-60.42251752209474,-56.83267949776673
67500.0,-62.516331260002325,-63.81554919390048,-63.67860947498783
68000.0,-64.14701475464533,-65.61385597995752,-67.45979172984832
68500.0,-61.65569274894074,-61.74579987409898,-61.68851355137705
69000.0,-60.908296147229365,-61.304705756764236,-60.136238730960635
69500.0,-60.97624129283949,-59.438538337271076,-57.70832170415548
70000.0,-60.930944529099406,-60.4564478388128,-60.69346558957166
70500.0,-62.19925391382174,-60.4564478388128,-60.49445599721058
71000.0,-62.85605698805295,-61.94938177440732,-61.449702040543755
71500.0,-63.46756329854408,-62.42440620846013,-61.40990012207154
72000.0,-64.16966313651537,-63.44231571000185,-63.041778779432384
72500.0,-63.694047117244494,-61.74579987409898,-60.61386175262722
73000.0,-63.30902462545379,-63.408385393283794,-63.47959988262676
73500.0,-61.54245083959053,-61.677939240662866,-62.60395767623801
74000.0,-61.338615402760155,-61.94938177440732,-63.041778779432384
74500.0,-61.202725111539905,-62.18689399143373,-64.1164305781822
75000.0,-63.05989242488333,-64.79952837872415,-68.53444352859815
75500.0,-62.76546346057278,-63.61196729359214,-67.85781091457048
76000.0,-62.96929889740316,-64.29057362795328,-68.4150377731815
76500.0,-63.37696977106391,-64.08699172764494,-68.17622626234821
77000.0,-64.23760828212549,-64.69773742856997,-69.05186846873696
77500.0,-64.3508501914757,-64.52808584497969,-69.4100857349869
78000.0,-63.98847608155504,-62.69584874220459,-66.3851399310985
78500.0,-63.76199226285462,-63.95127046077271,-68.17622626234821
79000.0,-63.19578271610358,-64.18878267779911,-67.53939556679275
79500.0,-63.30902462545379,-65.00311027903248,-69.29067997957024
80000.0,-63.5355084441542,-64.96917996231443,-69.44988765345911
80500.0,-64.80381782887655,-63.95127046077271,-65.78811115401527
81000.0,-64.53203724643605,-66.59783516478119,-69.84790683818126
81500.0,-63.64875035350441,-63.476246026719906,-66.34533801262629
82000.0,-65.64180795806809,-67.98897815022154,-71.40018165859767
82500.0,-65.39267575749763,-67.64967498304097,-71.79820084331983
83000.0,-64.53203724643605,-66.80141706508952,-71.00216247387552
83500.0,-63.73934388098458,-63.91734014405465,-67.10157446359838
84000.0,-64.48674048269596,-67.71753561647708,-71.55938933248653
84500.0,-65.3247306118875,-68.4979329009924,-71.28077590318102
85000.0,-65.4832692849778,-69.34619081894384,-72.95245647901409
85500.0,-64.37349857334574,-66.56390484806313,-70.08671834901456
86000.0,-65.55121443058792,-69.3801211356619,-73.62908909304176
86500.0,-65.91358854050858,-69.8551455697147,-73.62908909304176
87000.0,-66.91011734279043,-69.82121525299664,-70.48473753373672
87500.0,-66.02683044985879,-69.88907588643275,-72.83305072359744
88000.0,-64.37349857334574,-67.58181434960485,-70.4449356152645
88500.0,-64.62263077391621,-67.71753561647708,-70.52453945220893
89000.0,-64.69057591952634,-66.15674104744645,-67.73840515915383
89500.0,-66.07212721359888,-68.56579353442851,-70.64394520762558
90000.0,-65.03030164757696,-65.24062249605889,-65.94731882790413
90500.0,-64.89441135635671,-67.17465054898817,-69.05186846873696
91000.0,-63.17313433423354,-64.01913109420883,-66.34533801262629
91500.0,-64.57733401017613,-66.25853199760061,-69.21107614262581
92000.0,-64.39614695521578,-63.713758243746305,-64.27563825207106
92500.0,-64.21495990025545,-66.25853199760061,-67.34038597443168
93000.0,-63.44491491667404,-64.120922044363,-65.1114785399876
93500.0,-63.33167300732383,-64.79952837872415,-66.58414952345957
94000.0,-62.13130876821162,-62.594057792050414,-64.79306319220987
94500.0,-57.488390484853056,-59.23495643696273,-65.6289034801264
95000.0,-63.37696977106391,-64.8334586954422,-65.9075169094319
95500.0,-63.03724404301329,-64.76559806200609,-65.46969580623754
96000.0,-62.47103449626224,-63.91734014405465,-65.07167662151538
96500.0,-62.991947279273205,-64.08699172764494,-64.59405359984879
97000.0,-61.768934658290945,-63.51017634343796,-65.15128045845981
97500.0,-61.97277009512133,-62.18689399143373,-62.20593849151585
98000.0,-63.51286006228416,-65.57992566323946,-65.19108237693203
98500.0,-62.92400213366308,-63.13694285953933,-61.29049436665489
99000.0,-61.97277009512133,-64.15485236108105,-63.917420985821124
99500.0,-59.59468999876694,-61.406496706918404,-62.643759594710225
100000.0,-59.77587705372727,-62.356545575024015,-63.55920371957119
100500.0,-59.957064108687604,-61.779730190817034,-63.32039220873789
101000.0,-61.474505693980404,-64.49415552826163,-65.54929964318197
101500.0,-61.40656054837028,-64.120922044363,-64.95227086609873
102000.0,-60.591218801048775,-62.83157000907681,-63.79801523040448
102500.0,-60.95359291096945,-61.71186955738092,-61.40990012207154
103000.0,-61.24802187527999,-61.779730190817034,-60.97207901887717
103500.0,-62.33514420504199,-60.32072657194057,-57.98693513346099
104000.0,-60.41003174608844,-60.96540258958366,-61.648711632904835
104500.0,-60.160899545517985,-60.42251752209474,-61.88752314373813
105000.0,-59.18701912510619,-59.3367473871169,-61.48950395901597
105500.0,-59.66263514437706,-60.18500530506834,-62.60395767623801
106000.0,-59.66263514437706,-60.795751005993374,-62.643759594710225
106500.0,-60.568570419178734,-62.01724240784344,-63.99702482276556
107000.0,-60.84035100161924,-62.69584874220459,-64.79306319220987
107500.0,-61.13477996592978,-63.37445507656573,-66.1463284202652
108000.0,-60.36473498234836,-62.32261525830595,-65.9075169094319
108500.0,-61.56509922146057,-64.08699172764494,-67.22098021901503
109000.0,-61.24802187527999,-63.54410666015602,-65.9075169094319
109500.0,-61.81423142203103,-62.69584874220459,-64.91246894762652
110000.0,-61.72363789455086,-63.204803492975444,-64.51444976290436
110500.0,-60.6591639466589,-60.117144671632225,-61.131286692766025
111000.0,-62.380440968782075,-62.7637093756407,-62.3253442469325
111500.0,-61.13477996592978,-61.983312091125384,-63.758213311932266
112000.0,-60.04765763616778,-59.065304853372446,-60.49445599721058
112500.0,-60.77240585600911,-61.06719353973783,-64.03682674123777
113000.0,-59.93441572681756,-61.03326322301977,-63.0815806979046
113500.0,-60.1156027817779,-61.64400892394481,-63.837817148876695
114000.0,-59.34555779819648,-60.62609942240309,-63.24078837179346
114500.0,-59.88911896307748,-60.99933290630172,-64.51444976290436
115000.0,-57.5110388667231,-55.67227318156671,-57.827727459572124
115500.0,-57.760171067293555,-57.504510284341805,-59.021785013738594
116000.0,-58.983183688275815,-57.23306775059734,-57.78792554109991
116500.0,-60.77240585600911,-61.542217973790635,-60.93227710040495
117000.0,-61.202725111539905,-62.11903335799761,-60.77306942651609
117500.0,-62.60692478748249,-64.22271299451717,-63.16118453484903
118000.0,-63.965827699685,-65.10490122918667,-62.723363431654654
118500.0,-63.399618152933954,-64.76559806200609,-62.12633465457142
119000.0,-64.03377284529512,-64.52808584497969,-60.37505024179393
119500.0,-63.60345358976433,-64.22271299451717,-59.7780214647107
120000.0,-63.21843109797362,-63.54410666015602,-58.98198309526638
120500.0,-63.94317931781495,-65.17276186262278,-61.60890971443262
121000.0,-63.694047117244494,-65.51206502980335,-63.758213311932266
121500.0,-64.03377284529512,-66.80141706508952,-66.34533801262629
122000.0,-64.98500488383688,-66.25853199760061,-65.94731882790413
122500.0,-64.73587268326642,-67.98897815022154,-67.41998981137611
123000.0,-64.23760828212549,-66.08888041401032,-64.83286511068209
123500.0,-63.89788255407487,-65.68171661339363,-63.837817148876695
124000.0,-63.21843109797362,-64.08699172764494,-61.449702040543755
124500.0,-62.878705369923,-62.32261525830595,-59.340200361516324
125000.0,-62.652221551222574,-61.94938177440732,-58.862577339849736
125500.0,-62.538979641872366,-59.065304853372446,-56.474462231516796
126000.0,-63.51286006228416,-63.713758243746305,-61.131286692766025
126500.0,-61.88217656764115,-61.84759082425315,-59.49940803540518
127000.0,-63.150485952363496,-64.29057362795328,-61.250692448182676
127500.0,-67.13660116149084,-66.52997453134508,-60.69346558957166
128000.0,-66.66098514221997,-67.95504783350349,-64.19603441512663
128500.0,-66.47979808725964,-68.05683878365765,-64.39504400748771
129000.0,-65.8682917767685,-68.39614195083823,-66.9025648712373
129500.0,-64.64527915578626,-67.27644149914234,-65.94731882790413
130000.0,-65.66445633993813,-68.59972385114658,-66.42494184957071
130500.0,-65.43797252123771,-66.8353473818076,-63.99702482276556
131000.0,-64.64527915578626,-66.4281835811909,-63.00197686096016
131500.0,-64.41879533708584,-65.51206502980335,-62.444750002349146
132000.0,-64.6679275376563,-67.44609308273262,-65.23088429540424
132500.0,-63.92053093594491,-65.37634376293111,-63.00197686096016
133000.0,-64.46409210082592,-67.10678991555204,-65.54929964318197
133500.0,-63.78464064472466,-65.27455281277695,-63.957222904293346
134000.0,-63.94317931781495,-65.98708946385615,-64.15623249665443
134500.0,-63.98847608155504,-64.76559806200609,-63.36019412721011
135000.0,-62.94665051553312,-64.90131932887832,-64.07662865971
135500.0,-62.42573773252216,-63.408385393283794,-60.17604064943285
136000.0,-63.08254080675337,-65.4781347130853,-62.16613657304364
136500.0,-64.26025666399553,-64.96917996231443,-60.97207901887717
137000.0,-65.00765326570692,-67.31037181586039,-65.23088429540424
137500.0,-62.086012004471534,-65.57992566323946,-65.39009196929311
138000.0,-63.92053093594491,-67.92111751678543,-66.86276295276508
138500.0,-64.0790696090352,-68.32828131740212,-67.30058405595946
139000.0,-63.49021168041412,-67.58181434960485,-66.6239514419318
139500.0,-63.263727861713704,-68.36221163412017,-68.01701858845934
140000.0,-61.7462862764209,-64.52808584497969,-63.87761906734891
140500.0,-61.768934658290945,-67.07285959883399,-67.61899940373719
141000.0,-60.97624129283949,-65.68171661339363,-64.47464784443214
141500.0,-61.83687980390107,-65.54599534652141,-63.99702482276556
142000.0,-62.28984744130191,-65.81743788026587,-63.39999604568232
142500.0,-62.15395715008166,-65.98708946385615,-65.19108237693203
143000.0,-62.19925391382174,-62.89943064251293,-62.564155757765796
143500.0,-62.108660386341576,-64.79952837872415,-64.1164305781822
144000.0,-61.610395985200654,-61.03326322301977,-58.30535048123871
144500.0,-62.674869933092616,-65.00311027903248,-63.32039220873789
145000.0,-62.15395715008166,-63.30659444312962,-61.370098203599326
145500.0,-61.950121713251285,-65.61385597995752,-65.39009196929311
146000.0,-60.319438218608276,-63.06908222610322,-62.444750002349146
146500.0,-61.22537349340995,-65.20669217934083,-63.55920371957119
147000.0,-61.45185731211036,-63.03515190938516,-60.61386175262722
147500.0,-63.01459566114325,-67.31037181586039,-65.19108237693203
148000.0,-63.51286006228416,-66.39425326447284,-64.79306319220987
148500.0,-63.716695499114536,-68.32828131740212,-66.3851399310985
149000.0,-63.73934388098458,-67.88718720006737,-65.78811115401527
149500.0,-62.58427640561245,-65.85136819698393,-62.564155757765796
150000.0,-64.46409210082592,-69.31226050222578,-64.95227086609873
150500.0,-65.00765326570692,-69.10867860191743,-65.19108237693203
151000.0,-64.75852106513646,-69.447981769098,-65.50949772470976
151500.0,-62.991947279273205,-67.24251118242428,-63.99702482276556
152000.0,-63.399618152933954,-68.09076910037571,-63.32039220873789
152500.0,-64.26025666399553,-67.51395371616874,-61.250692448182676
153000.0,-64.48674048269596,-68.15862973381182,-63.28059029026568
153500.0,-65.30208223001746,-69.82121525299664,-66.10652650179298
154000.0,-65.2114887025373,-68.53186321771045,-65.82791307248748
154500.0,-64.21495990025545,-68.43007226755628,-64.19603441512663
155000.0,-62.086012004471534,-66.15674104744645,-59.97703105707178
155500.0,-61.79158304016099,-65.37634376293111,-58.942181176794165
156000.0,-60.20619630925807,-63.67982792702825,-55.75802769901691
156500.0,-60.727109092269025,-61.57614829050869,-51.379816667073186
157000.0,-62.810760224312865,-67.1407202322701,-58.90237925832195
157500.0,-63.965827699685,-68.29435100068406,-64.43484592595993
158000.0,-57.896061358513805,-59.23495643696273,-53.887337530822776
158500.0,-56.288026245740845,-59.676050554297476,-54.68337590026709
159000.0,-60.27414145486819,-62.93336095923099,-60.89247518193274
159500.0,-62.652221551222574,-65.4781347130853,-65.35029005082089
160000.0,-62.991947279273205,-65.20669217934083,-65.39009196929311
160500.0,-63.694047117244494,-65.64778629667558,-65.98712074637635
161000.0,-60.61386718291882,-62.594057792050414,-63.87761906734891
161500.0,-57.7828194491636,-60.863611639429486,-61.96712698068256
162000.0,-55.74446508085984,-56.48660078280008,-51.49922242248984
162500.0,-59.707931908117146,-63.57803697687408,-60.85267326346052
163000.0,-62.40308935065212,-66.36032294775478,-66.86276295276508
163500.0,-61.180076729669864,-65.61385597995752,-62.80296726859909
164000.0,-59.88911896307748,-64.49415552826163,-61.60890971443262
164500.0,-59.07377721575598,-63.0012215926671,-62.245740409988066
165000.0,-61.066834820319656,-65.54599534652141,-66.98216870818173
165500.0,-60.13825116364794,-62.56012747533236,-62.60395767623801
166000.0,-61.56509922146057,-66.6656957982173,-67.69860324068162
166500.0,-61.67834113081078,-65.68171661339363,-67.10157446359838
167000.0,-63.5355084441542,-67.98897815022154,-70.72354904457
167500.0,-63.829937408464744,-66.52997453134508,-70.24592602290342
168000.0,-65.3247306118875,-68.46400258427434,-70.76335096304223
168500.0,-66.25331426855921,-68.59972385114658,-70.88275671845886
169000.0,-65.37002737562759,-64.90131932887832,-66.3851399310985
169500.0,-65.37002737562759,-67.61574466632291,-71.91760659873648
170000.0,-65.09824679318709,-67.44609308273262,-70.60414328915336
170500.0,-66.4118529416495,-69.95693651986886,-71.55938933248653
171000.0,-66.07212721359888,-68.12469941709377,-68.57424544707037
171500.0,-66.27596265042925,-69.58370303597023,-71.16137014776439
172000.0,-65.052950029447,-66.1906713641645,-67.57919748526497
172500.0,-66.70628190596005,-69.04081796848132,-71.87780468026426
173000.0,-66.91011734279043,-68.9050967016091,-69.29067997957024
173500.0,-66.07212721359888,-68.63365416786463,-68.4150377731815
174000.0,-66.20801750481913,-69.00688765176326,-70.20612410443121
174500.0,-63.94317931781495,-65.9531591471381,-67.53939556679275
175000.0,-64.12436637277528,-66.69962611493536,-68.49464161012592
175500.0,-64.19231151838541,-66.63176548149924,-67.53939556679275
176000.0,-64.44144371895588,-66.25853199760061,-66.74335719734844
176500.0,-63.46756329854408,-65.41027407964918,-67.10157446359838
177000.0,-62.40308935065212,-63.204803492975444,-65.70850731707084
177500.0,-62.380440968782075,-63.95127046077271,-66.82296103429287
178000.0,-62.108660386341576,-61.37256639020035,-63.20098645332124
178500.0,-62.49368287813228,-64.32450394467133,-67.10157446359838
179000.0,-61.927473331381236,-63.204803492975444,-66.86276295276508
179500.0,-61.51980245772049,-63.74768856046437,-67.30058405595946
180000.0,-60.455328509828526,-61.44042702363646,-66.50454568651514
180500.0,-60.591218801048775,-63.67982792702825,-69.13147230568138
181000.0,-61.42920893024032,-62.5261971586143,-65.98712074637635
181500.0,-62.652221551222574,-66.63176548149924,-71.40018165859767
182000.0,-62.74281507870274,-66.32639263103673,-70.24592602290342
182500.0,-62.69751831496266,-65.10490122918667,-68.81305695790365
183000.0,-62.652221551222574,-65.308483129495,-69.84790683818126
183500.0,-61.768934658290945,-62.051172724561496,-64.67365743679322
184000.0,-62.7201666968327,-65.57992566323946,-67.77820707762605
184500.0,-62.674869933092616,-65.24062249605889,-68.13642434387599
185000.0,-60.95359291096945,-61.677939240662866,-65.31048813234868
185500.0,-63.05989242488333,-66.93713833196176,-71.4797854955421
186000.0,-61.51980245772049,-64.96917996231443,-69.37028381651467
186500.0,-63.01459566114325,-67.03892928211593,-68.81305695790365
187000.0,-64.28290504586558,-67.95504783350349,-68.6538492840148
187500.0,-63.44491491667404,-66.63176548149924,-68.29563201776486
188000.0,-62.49368287813228,-62.661918425486526,-64.31544017054328
188500.0,-63.49021168041412,-66.73355643165341,-68.13642434387599
189000.0,-64.44144371895588,-66.80141706508952,-66.86276295276508
189500.0,-64.57733401017613,-67.48002339945067,-69.17127422415359
190000.0,-63.37696977106391,-65.44420439636724,-68.21602818082042
190500.0,-64.03377284529512,-67.71753561647708,-71.24097398470882
191000.0,-64.62263077391621,-68.76937543473686,-71.59919125095875
191500.0,-66.29861103229929,-70.36410032048556,-72.55443729429193
192000.0,-65.98153368611871,-70.63554285423001,-71.99721043568091
192500.0,-65.77769824928833,-68.97295733504521,-69.56929340887575
193000.0,-67.31778821645118,-71.21235823843699,-73.4698814191529
193500.0,-65.39267575749763,-66.59783516478119,-67.30058405595946
194000.0,-65.3247306118875,-68.83723606817297,-70.08671834901456
194500.0,-63.62610197163437,-67.10678991555204,-67.57919748526497
195000.0,-64.37349857334574,-66.05495009729226,-64.3552420890155
195500.0,-62.991947279273205,-66.36032294775478,-66.78315911582065
196000.0,-62.7201666968327,-65.34241344621306,-65.82791307248748
196500.0,-62.62957316935253,-65.37634376293111,-66.26573417568186
197000.0,-61.610395985200654,-63.51017634343796,-63.837817148876695
197500.0,-62.33514420504199,-65.24062249605889,-65.82791307248748
198000.0,-62.221902295691784,-62.62798810876847,-61.80791930679369
198500.0,-62.15395715008166,-65.308483129495,-64.83286511068209
199000.0,-61.7462862764209,-64.3584342613894,-64.15623249665443
199500.0,-61.31596702089011,-62.69584874220459,-63.20098645332124
200000.0,-62.15395715008166,-65.34241344621306,-65.82791307248748
200500.0,-62.244550677561826,-65.51206502980335,-65.78811115401527
201000.0,-62.58427640561245,-66.46211389790895,-67.85781091457048
201500.0,-62.01806685886141,-65.4781347130853,-67.18117830054281
202000.0,-62.69751831496266,-66.63176548149924,-68.97226463179251
202500.0,-61.180076729669864,-63.06908222610322,-64.27563825207106
203000.0,-62.674869933092616,-66.76748674837147,-68.37523585470929
203500.0,-63.24107947984366,-67.10678991555204,-67.97721666998713
204000.0,-64.87176297448667,-67.1407202322701,-65.70850731707084
204500.0,-62.7201666968327,-66.46211389790895,-66.74335719734844
205000.0,-61.497154075850446,-62.729779058922645,-61.76811738832148
205500.0,-63.127837570493455,-67.81932656663125,-68.6538492840148
206000.0,-62.94665051553312,-64.76559806200609,-64.71345935526544
206500.0,-64.41879533708584,-69.2104695520716,-70.40513369679229
207000.0,-65.09824679318709,-68.19256005052988,-67.45979172984832
207500.0,-64.32820180960566,-69.41405145237995,-70.04691643054234
208000.0,-65.66445633993813,-69.68549398612441,-69.37028381651467
208500.0,-63.422266534803995,-68.63365416786463,-69.37028381651467
209000.0,-63.8072890265947,-68.09076910037571,-67.41998981137611
209500.0,-64.80381782887655,-68.80330575145491,-67.1413763820706
210000.0,-64.26025666399553,-67.17465054898817,-64.8726670291543
210500.0,-64.26025666399553,-67.58181434960485,-65.66870539859862
211000.0,-62.4483861143922,-64.120922044363,-63.28059029026568
211500.0,-62.56162802374241,-65.17276186262278,-65.6289034801264
212000.0,-62.15395715008166,-62.69584874220459,-62.60395767623801
212500.0,-62.42573773252216,-63.849479510618536,-64.03682674123777
213000.0,-61.85952818577111,-63.23873380969351,-63.837817148876695
213500.0,-61.180076729669864,-59.879632454605826,-59.89742722012734
214000.0,-60.591218801048775,-62.729779058922645,-63.917420985821124
214500.0,-61.81423142203103,-63.61196729359214,-64.03682674123777
215000.0,-63.46756329854408,-66.08888041401032,-66.70355527887622
215500.0,-62.90135375179303,-65.57992566323946,-66.26573417568186
216000.0,-63.422266534803995,-67.20858086570622,-68.21602818082042
216500.0,-62.94665051553312,-65.27455281277695,-66.70355527887622
217000.0,-63.73934388098458,-68.29435100068406,-71.00216247387552
217500.0,-64.16966313651537,-66.73355643165341,-67.73840515915383
218000.0,-64.6679275376563,-69.65156366940636,-71.04196439234774
